"x"
"Veronica micrantha"
"Veronica oetaea"
"Vertigo angustior"
"Vertigo genesii"
"Vertigo geyeri"
"Vertigo moulinsiana"
"Vespertilio kuhlii"
"Vespertilio murinus"
"Vespertilio savii"
"Vespertillo discolor"
"Vicia bifoliolata"
"Vicia dennesiana"
"Vimba melanops"
"Vimba vimba"
"Vimba vimba tenella"
"Vincetoxicum pannonicum"
"Viola athois"
"Viola cazorlensis"
"Viola delphinantha"
"Viola hispida"
"Viola jaubertiana"
"Viola paradoxa"
"Viola rupestris subsp. relicta"
"Vipera ammodytes"
"Vipera aspis"
"Vipera aspis francisciredi"
"Vipera aspis hugy"
"Vipera aspis hugyi"
"Vipera berus"
"Vipera hugyi"
"Vipera latastei"
"Vipera latasti"
"Vipera lebetina"
"Vipera lebetina schweizeri"
"Vipera schweizeri"
"Vipera seoanei"
"Vipera ursinii"
"Vipera ursinii macrops"
"Vipera ursinii moldavica"
"Vipera ursinii rakosiensis"
"Vipera vipera"
"Vipera xanthina"
"Vormela peregusna"
"Vulpes vulpes"
"Vulpes vulpes ichnusae"
"Vulpes vulpes indutus"
"Wagenitzia lancifolia"
"Woodwardia radicans"
"Xenodermichthys copei"
"Xestia borealis"
"Xestia brunneopicta"
"Xiphias gladius"
"Xyletinus tremulicola"
"Xylomoia strix"
"Zamenis lineatus"
"Zamenis longissimus"
"Zamenis situla"
"Zelkova abelicea"
"Zerynthia polyxena"
"Zeus faber"
"Zingel asper"
"Zingel balcanicus"
"Zingel streber"
"Zingel zingel"
"Ziphius cavirostris"
"Zoarces viviparus"
"Zootoca vivipara"
"Zootoca vivipara carniolica"
"Zosterisessor ophiocephalus"
"Ztizostedion volgense"
"Limonium lanceolatum"
"Carduelis chloris"
"Miliaria calandra"
"Corvus corone corone"
"Gavia arctica arctica"
"Podiceps cristatus cristatus"
"Tachybaptus ruficollis ruficollis"
"Podiceps nigricollis nigricollis"
"Casmerodius albus albus"
"Ardea cinerea cinerea"
"Anas strepera strepera"
"Anas crecca crecca"
"Anas platyrhynchos platyrhynchos"
"Falco peregrinus peregrinus"
"Rallus aquaticus aquaticus"
"Porzana parva parva"
"Porzana pusilla intermedia"
"Gallinula chloropus chloropus"
"Fulica atra atra"
"Charadrius dubius curonicus"
"Sterna caspia caspia"
"Bufotes balearicus"
"Narcissus nevadensis subsp. longispathus"
"Gallotia auaritae"
"Carduncellus balearicus"
"Polyommatus golgus"
"Scorzoneroides microcephala"
"Sideritis glauca"
"Squalius palaciosi"
"Tephroseris elodes"
"Glandora nitida"
"Morella rivas-martinezii"
"Odontites viscosus subsp. granatensis"
"Lycopodium spp."
"Cladonia (Cladina) subsp."
"Vella aspera"
"Solenostoma handelii"
"Festuca gredensis"
"Isoetes velatum subsp. asturicense"
"Halcyon smyrnensis"
"Bucephala islandica"
"Pagophila eburnea"
"Melanocorypha yeltoniensis"
"Prunella ocularis"
"Lacerta clarkorum"
"Proterorhinus marmoratus"
"Spalax graecus"
"Limonium arboreum"
"Rhaponticum canariense"
"Propomacrus bimucronatus cypriacus"
